"table_catalog","table_schema","table_name","column_name","ordinal_position","column_default","is_nullable","data_type","comment","extra_info"
"awsdatacatalog","default","failed_payment_dashboard","start_date__c","14",,"YES","varchar",,
"awsdatacatalog","default","failed_payment_dashboard","s_status__c","15",,"YES","varchar",,
"awsdatacatalog","default","failed_payment_dashboard","subscription_name__c","16",,"YES","varchar",,
"awsdatacatalog","default","failed_payment_dashboard","order_start_date__c","17",,"YES","varchar",,
"awsdatacatalog","default","failed_payment_dashboard","product_family__c","18",,"YES","varchar",,
"awsdatacatalog","default","failed_payment_dashboard","credit_score__c","19",,"YES","double",,
"awsdatacatalog","default","failed_payment_dashboard","personemail","20",,"YES","varchar",,
"awsdatacatalog","default","failed_payment_dashboard","gc_mandate_id__c","21",,"YES","varchar",,
"awsdatacatalog","default","failed_payment_dashboard","credit_score_cat","22",,"YES","varchar(7)",,
"awsdatacatalog","default","fleet_register_reporting","warehouse_asset_flg","1",,"YES","varchar(1)",,
"awsdatacatalog","default","fleet_register_reporting","active_subscription_flg","2",,"YES","varchar(1)",,
"awsdatacatalog","default","fleet_register_reporting","paused_subscription_flg","3",,"YES","varchar(1)",,
"awsdatacatalog","default","fleet_register_reporting","fraud_subscription_flg","4",,"YES","varchar(1)",,
"awsdatacatalog","default","fleet_register_reporting","termout_subscription_flg","5",,"YES","varchar(1)",,
"awsdatacatalog","default","fleet_register_reporting","purchase_order_ebay_flg","6",,"YES","varchar(1)",,
"awsdatacatalog","default","fleet_register_reporting","linked_order_no_subscription","7",,"YES","varchar(1)",,
"awsdatacatalog","default","fleet_register_reporting","asset_id_sf","8",,"YES","varchar",,
"awsdatacatalog","default","fleet_register_reporting","asset_name","9",,"YES","varchar",,
"awsdatacatalog","default","fleet_register_reporting","asset_status","10",,"YES","varchar",,
"awsdatacatalog","default","fleet_register_reporting","asset_product_id","11",,"YES","varchar",,
"awsdatacatalog","default","fleet_register_reporting","product_sku","12",,"YES","varchar",,
"awsdatacatalog","default","fleet_register_reporting","product_brand","13",,"YES","varchar",,
"awsdatacatalog","default","fleet_register_reporting","product_model","14",,"YES","varchar",,
"awsdatacatalog","default","fleet_register_reporting","product_colour","15",,"YES","varchar",,
"awsdatacatalog","default","fleet_register_reporting","asset_type","16",,"YES","varchar",,
"awsdatacatalog","default","fleet_register_reporting","warehouse_id_sf","17",,"YES","varchar",,
"awsdatacatalog","default","fleet_register_reporting","warehouse_location","18",,"YES","varchar",,
"awsdatacatalog","default","fleet_register_reporting","warehouse","19",,"YES","varchar",,
"awsdatacatalog","default","fleet_register_reporting","op_id_sf","20",,"YES","varchar",,
"awsdatacatalog","default","fleet_register_reporting","order_id_sf","21",,"YES","varchar",,
"awsdatacatalog","default","fleet_register_reporting","order_product_number","22",,"YES","varchar",,
"awsdatacatalog","default","fleet_register_reporting","order_product_record_type","23",,"YES","varchar",,
"awsdatacatalog","default","fleet_register_reporting","order_number","24",,"YES","varchar",,
"awsdatacatalog","default","fleet_register_reporting","gc_subscription_id","25",,"YES","varchar",,
"awsdatacatalog","default","fleet_register_reporting","subscription_status","26",,"YES","varchar",,
"awsdatacatalog","default","fleet_register_reporting","subscription_cancellation_reason","27",,"YES","varchar",,
"awsdatacatalog","default","fleet_register_reporting","filter_out","28",,"YES","varchar(7)",,
"awsdatacatalog","default","fleet_register_temp","id","1",,"YES","varchar",,
"awsdatacatalog","default","fleet_register_temp","asset_location","2",,"YES","varchar(9)",,
"awsdatacatalog","default","frog_forme_bikes_sampling","name","1",,"YES","varchar",,
"awsdatacatalog","default","frog_forme_bikes_sampling","id","2",,"YES","varchar",,
"awsdatacatalog","default","frog_forme_bikes_sampling","added_to_fleet__c","3",,"YES","varchar",,
"awsdatacatalog","default","frog_forme_bikes_sampling","stockkeepingunit","4",,"YES","varchar",,
"awsdatacatalog","default","frog_forme_bikes_sampling","status","5",,"YES","varchar",,
"awsdatacatalog","default","frog_forme_bikes_sampling","brand__c","6",,"YES","varchar",,
"awsdatacatalog","default","frog_forme_bikes_sampling","model__c","7",,"YES","varchar",,
"awsdatacatalog","default","frog_forme_bikes_sampling","warehouse","8",,"YES","varchar",,
"awsdatacatalog","default","frog_forme_bikes_sampling","warehouse_location","9",,"YES","varchar",,
"awsdatacatalog","default","frog_forme_bikes_sampling","checkout_count_asset","10",,"YES","bigint",,
"awsdatacatalog","default","frog_forme_bikes_sampling","count_orders_asset","11",,"YES","bigint",,
"awsdatacatalog","default","frog_forme_bikes_sampling","merged_count","12",,"YES","bigint",,
"awsdatacatalog","default","gc_customers_export","id","1",,"YES","varchar",,
"awsdatacatalog","default","gc_customers_export","created_at","2",,"YES","varchar",,
"awsdatacatalog","default","gc_customers_export","email","3",,"YES","varchar",,
"awsdatacatalog","default","gc_customers_export","given_name","4",,"YES","varchar",,
"awsdatacatalog","default","gc_customers_export","family_name","5",,"YES","varchar",,
"awsdatacatalog","default","gc_customers_export","company_name","6",,"YES","varchar",,
"awsdatacatalog","default","gc_customers_export","address_line1","7",,"YES","varchar",,
"awsdatacatalog","default","gc_customers_export","address_line2","8",,"YES","varchar",,
"awsdatacatalog","default","gc_customers_export","address_line3","9",,"YES","varchar",,
"awsdatacatalog","default","gc_customers_export","city","10",,"YES","varchar",,
"awsdatacatalog","default","gc_customers_export","region","11",,"YES","varchar",,
"awsdatacatalog","default","gc_customers_export","postal_code","12",,"YES","varchar",,
"awsdatacatalog","default","gc_customers_export","country_code","13",,"YES","varchar",,
"awsdatacatalog","default","gc_customers_export","language","14",,"YES","varchar",,
"awsdatacatalog","default","gc_customers_export","swedish_identity_number","15",,"YES","varchar",,
"awsdatacatalog","default","gc_customers_export","danish_identity_number","16",,"YES","varchar",,
"awsdatacatalog","default","gc_customers_export","phone_number","17",,"YES","varchar",,
"awsdatacatalog","default","gc_customers_export","metadata","18",,"YES","varchar",,
"awsdatacatalog","default","gc_event_sf","id","1",,"YES","varchar",,
"awsdatacatalog","default","gc_event_sf","ownerid","2",,"YES","varchar",,
"awsdatacatalog","default","gc_event_sf","isdeleted","3",,"YES","boolean",,
"awsdatacatalog","default","gc_event_sf","name","4",,"YES","varchar",,
"awsdatacatalog","default","gc_event_sf","createddate","5",,"YES","varchar",,
"awsdatacatalog","default","gc_event_sf","createdbyid","6",,"YES","varchar",,
"awsdatacatalog","default","gc_event_sf","lastmodifieddate","7",,"YES","varchar",,
"awsdatacatalog","default","gc_event_sf","lastmodifiedbyid","8",,"YES","varchar",,
"awsdatacatalog","default","gc_event_sf","systemmodstamp","9",,"YES","varchar",,
"awsdatacatalog","default","gc_event_sf","lastvieweddate","10",,"YES","varchar",,
"awsdatacatalog","default","gc_event_sf","lastreferenceddate","11",,"YES","varchar",,
"awsdatacatalog","default","gc_event_sf","action__c","12",,"YES","varchar",,
"awsdatacatalog","default","gc_event_sf","cause__c","13",,"YES","varchar",,
"awsdatacatalog","default","gc_event_sf","creation_time__c","14",,"YES","varchar",,
"awsdatacatalog","default","gc_event_sf","event_id__c","15",,"YES","varchar",,
"awsdatacatalog","default","gc_event_sf","linked_mandate_id__c","16",,"YES","varchar",,
"awsdatacatalog","default","gc_event_sf","linked_mandate__c","17",,"YES","varchar",,
"awsdatacatalog","default","gc_event_sf","linked_payment_id__c","18",,"YES","varchar",,
"awsdatacatalog","default","gc_event_sf","linked_payment__c","19",,"YES","varchar",,
"awsdatacatalog","default","gc_event_sf","linked_refund_id__c","20",,"YES","varchar",,
"awsdatacatalog","default","gc_event_sf","linked_subscription_id__c","21",,"YES","varchar",,
"awsdatacatalog","default","gc_event_sf","linked_subscription__c","22",,"YES","varchar",,
"awsdatacatalog","default","gc_event_sf","origin__c","23",,"YES","varchar",,
"awsdatacatalog","default","gc_event_sf","resource_type__c","24",,"YES","varchar",,
"awsdatacatalog","default","gc_event_sf","description__c","25",,"YES","varchar",,
"awsdatacatalog","default","gc_mandates_export","id","1",,"YES","varchar",,
"awsdatacatalog","default","gc_mandates_export","created_at","2",,"YES","varchar",,
"awsdatacatalog","default","gc_mandates_export","reference","3",,"YES","varchar",,
"awsdatacatalog","default","gc_mandates_export","status","4",,"YES","varchar",,
"awsdatacatalog","default","gc_mandates_export","scheme","5",,"YES","varchar",,
"awsdatacatalog","default","gc_mandates_export","next_possible_charge_date","6",,"YES","varchar",,
"awsdatacatalog","default","gc_mandates_export","payments_require_approval","7",,"YES","varchar",,
"awsdatacatalog","default","gc_mandates_export","metadata","8",,"YES","varchar",,
"awsdatacatalog","default","gc_mandates_export","customer_bank_account","9",,"YES","varchar",,
"awsdatacatalog","default","gc_mandates_export","creditor","10",,"YES","varchar",,
"awsdatacatalog","default","gc_mandates_export","customer","11",,"YES","varchar",,
"awsdatacatalog","default","gc_mandates_export","consent_parameters","12",,"YES","varchar",,
"awsdatacatalog","default","gc_mandates_export","verified_at","13",,"YES","varchar",,
"awsdatacatalog","default","gc_mandates_export","funds_settlement","14",,"YES","varchar",,
"awsdatacatalog","default","gc_mandates_export","consent_type","15",,"YES","varchar",,
"awsdatacatalog","default","gc_payments_calculated","id","1",,"YES","varchar",,
"awsdatacatalog","default","gc_payments_calculated","created_at","2",,"YES","date",,
"awsdatacatalog","default","gc_payments_calculated","charge_date","3",,"YES","date",,
"awsdatacatalog","default","gc_payments_calculated","amount","4",,"YES","double",,
"awsdatacatalog","default","gc_payments_calculated","description","5",,"YES","varchar",,
"awsdatacatalog","default","gc_payments_calculated","currency","6",,"YES","varchar",,
"awsdatacatalog","default","gc_payments_calculated","status","7",,"YES","varchar",,
"awsdatacatalog","default","gc_payments_calculated","customers.id","8",,"YES","varchar",,
"awsdatacatalog","default","gc_payments_calculated","customers.created_at","9",,"YES","varchar",,
"awsdatacatalog","default","gc_payments_calculated","1st date","10",,"YES","varchar",,
"awsdatacatalog","default","gc_payments_calculated","payment date","11",,"YES","varchar",,
"awsdatacatalog","default","gc_payments_calculated","diff","12",,"YES","bigint",,
"awsdatacatalog","default","gc_payments_calculated_test_d","customers.id","1",,"YES","varchar",,
"awsdatacatalog","default","gc_payments_calculated_test_d","customer_created_at_month","2",,"YES","date",,
"awsdatacatalog","default","gc_payments_calculated_test_d","max_charge_date_month","3",,"YES","date",,
"awsdatacatalog","default","gc_payments_calculated_test_d","max_charge_month","4",,"YES","date",,
"awsdatacatalog","default","gc_payments_calculated_test_d","amount_partition_by","5",,"YES","double",,
"awsdatacatalog","default","gc_payments_raw","id","1",,"YES","varchar",,
"awsdatacatalog","default","gc_payments_raw","created_at","2",,"YES","varchar",,
"awsdatacatalog","default","gc_payments_raw","charge_date","3",,"YES","varchar",,
"awsdatacatalog","default","gc_payments_raw","amount","4",,"YES","double",,
"awsdatacatalog","default","gc_payments_raw","description","5",,"YES","varchar",,
"awsdatacatalog","default","gc_payments_raw","currency","6",,"YES","varchar",,
"awsdatacatalog","default","gc_payments_raw","status","7",,"YES","varchar",,
"awsdatacatalog","default","gc_payments_raw","customers.id","8",,"YES","varchar",,
"awsdatacatalog","default","gc_payments_raw","customers.created_at","9",,"YES","varchar",,
"awsdatacatalog","default","gc_subs_export","id","1",,"YES","varchar",,
"awsdatacatalog","default","gc_subs_export","created_at","2",,"YES","varchar",,
"awsdatacatalog","default","gc_subs_export","amount","3",,"YES","varchar",,
"awsdatacatalog","default","gc_subs_export","currency","4",,"YES","varchar",,
"awsdatacatalog","default","gc_subs_export","human_readable_interval","5",,"YES","varchar",,
"awsdatacatalog","default","gc_subs_export","status","6",,"YES","varchar",,
"awsdatacatalog","default","gc_subs_export","name","7",,"YES","varchar",,
"awsdatacatalog","default","gc_subs_export","start_date","8",,"YES","varchar",,
"awsdatacatalog","default","gc_subs_export","end_date","9",,"YES","varchar",,
"awsdatacatalog","default","inventory_history_de_sf","id","1",,"YES","varchar",,
"awsdatacatalog","default","inventory_history_de_sf","ownerid","2",,"YES","varchar",,
"awsdatacatalog","default","inventory_history_de_sf","isdeleted","3",,"YES","boolean",,
"awsdatacatalog","default","inventory_history_de_sf","name","4",,"YES","varchar",,
"awsdatacatalog","default","inventory_history_de_sf","createddate","5",,"YES","varchar",,
"awsdatacatalog","default","inventory_history_de_sf","createdbyid","6",,"YES","varchar",,
"awsdatacatalog","default","inventory_history_de_sf","lastmodifieddate","7",,"YES","varchar",,
"awsdatacatalog","default","inventory_history_de_sf","lastmodifiedbyid","8",,"YES","varchar",,
"awsdatacatalog","default","inventory_history_de_sf","systemmodstamp","9",,"YES","varchar",,
"awsdatacatalog","default","inventory_history_de_sf","lastvieweddate","10",,"YES","varchar",,
"awsdatacatalog","default","inventory_history_de_sf","lastreferenceddate","11",,"YES","varchar",,
"awsdatacatalog","default","inventory_history_de_sf","date__c","12",,"YES","varchar",,
"awsdatacatalog","default","inventory_history_de_sf","product_sku__c","13",,"YES","varchar",,
"awsdatacatalog","default","inventory_history_de_sf","quantity__c","14",,"YES","double",,
"awsdatacatalog","default","lds_export","id","1",,"YES","varchar",,
"awsdatacatalog","default","lds_export","source","2",,"YES","varchar",,
"awsdatacatalog","default","lds_export","order_id","3",,"YES","varchar",,
"awsdatacatalog","default","lds_export","order_type","4",,"YES","varchar",,
"awsdatacatalog","default","lds_export","order_date","5",,"YES","varchar",,
"awsdatacatalog","default","lds_export","collection_id","6",,"YES","varchar",,
"awsdatacatalog","default","lds_export","member_name","7",,"YES","varchar",,
"awsdatacatalog","default","lds_export","email","8",,"YES","varchar",,
"awsdatacatalog","default","lds_export","mobile_number","9",,"YES","varchar",,
"awsdatacatalog","default","lds_export","delivery_address_1","10",,"YES","varchar",,
"awsdatacatalog","default","lds_export","delivery_address_2","11",,"YES","varchar",,
"awsdatacatalog","default","lds_export","city","12",,"YES","varchar",,
"awsdatacatalog","default","lds_export","postcode","13",,"YES","varchar",,
"awsdatacatalog","default","lds_export","county","14",,"YES","varchar",,
"awsdatacatalog","default","lds_export","country","15",,"YES","varchar",,
"awsdatacatalog","default","lds_export","sku_code","16",,"YES","varchar",,
"awsdatacatalog","default","lds_export","product_type","17",,"YES","varchar",,
"awsdatacatalog","default","lds_export","brand","18",,"YES","varchar",,
"awsdatacatalog","default","lds_export","model","19",,"YES","varchar",,
"awsdatacatalog","default","lds_export","new_re","20",,"YES","varchar",,
"awsdatacatalog","default","lds_export","colour","21",,"YES","varchar",,
"awsdatacatalog","default","lds_export","box_size","22",,"YES","varchar",,
